Indicator Name,Year,Angola,Arab World,Antigua and Barbuda,Bangladesh,Bahrain,Canada,Switzerland,China,Cote d'Ivoire,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Costa Rica,Cuba,Curacao,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan
Methane emissions (% change from 1990),1996,-5.229774578,16.55371441,4.560021177,-0.51255731,15.25889797,26.88589813,-5.594313255,7.528689855,-1.457245888,-35.6705088,-10.78632788,7.352086667,15.08494046,-19.07454631,-7.282314025,,22.40354602,-29.72784866,-22.87627938,22.26351659,3.112448694,2.79579916,16.12188532,3.6094657,3.287280693,2.612589924,-20.03637931,-16.51755305,32.29576234,17.9966214,-5.424577642,8.062109101,-0.085952025,-34.4860677,7.728112893,-11.16758463,-12.63735538,-0.6935423,15.52059899,17.61674995,5.210524886,29.24762035,22.05490873,-13.35649017,14.62348197,12.91634332,1.596806845,7.916695153,4.98277679,631.4596717,0.950037689,14.02344176,9.1484409,14.06560978,15.83506494,33.53898818,-7.611917365,50.85473712,4.982147264,-7.709564568,-7.841927632,17.60964269,-13.73868907,-1.52005103,-1.55214984,-1.676382671,10.37871229,-7.207926971,-7.357192009,,6.594459066,5.748260613,26.01737476,-40.89116075,-1.197263064,30.0291072,0.737369005,11.79021285,47.7943554,-15.13635854,-26.52231226,2.748926162,-33.65191406,13.61482459,15.49282686,-1.337333193,91.24562973,7.479618331,-12.66783615,20.91157961,-8.360187528,-4.176587479,7.686619609,6.530451006,-8.906844576,18.39881456,-2.545609179,-11.21417214,-1.148328213,22.40762653,26.88614372,-3.882264176,-2.962322126,21.74575747,2.830565374,19.44411059,0.957647694,-4.579071377,16.13481674,1.332521987,16.33582137,5.757918266,9.300578248,15.16883004,12.05011691,-24.11895727,-26.56773006,-3.062083892,3.016560649,-20.09063374,9.326446926,7.951151223,-14.77704795,-5.802119096,10.56980847,30.03018497,-21.73165659,-21.50210519,11.53167354,6.641123529,31.86813901,18.80750001,12.6314237,62.73011374,-29.6222975,-7.898065527,9.94261001,,6.96656051,-100,-3.457502955,,-3.340497268,2.962962082,16.74649464,-7.299456514,-29.50250962,-12.14268762,0.466973353,4.604491628,,7.177471432,30.93522605,30.45455334,3.834112722,-21.38676262,4.724450228,-1.277902639,-20.10965009,-46.52681277
Methane emissions (% change from 1990),1997,-31.67062621,21.70860541,4.137614472,0.162240923,21.34679162,27.18733598,-8.80673498,4.906038882,1.546985889,-40.70063403,-9.580773401,8.026283322,17.19464511,-20.865961,-9.130250951,,25.61020979,-30.74170284,-24.87054708,24.63206241,3.494008385,3.580387057,15.74457523,48.3024918,42.91836562,41.33395169,-24.91669682,-20.44865243,26.36067424,20.99957767,-6.444562365,20.59163024,3.838580877,-33.86480022,11.4143362,-12.64454691,-11.86630865,0.839242794,14.77721225,15.1744896,5.757174206,30.13577095,16.37314935,-18.96020639,17.69084586,14.37644992,-4.436607434,7.750332887,4.799170872,933.3690221,3.170240082,16.29448864,10.27219305,12.78371614,18.34621821,32.32416511,-9.328604288,64.31904964,-0.509142918,-7.190711343,-7.468662535,18.66351854,-14.5441362,14.71384845,11.68694668,-0.028147271,14.85023716,331.5476219,-7.039395669,,7.248337564,6.971953732,29.57162241,-23.47127886,-0.857194699,31.90222911,0.096888337,10.08405401,48.16619705,-19.08959851,-41.96333513,4.184153944,-40.70688856,16.18115007,24.89051519,0.377622512,97.66058135,8.538933206,-9.176967169,22.82172239,0.944383436,-14.81408547,14.98629758,7.633693148,-10.66666667,26.01143099,-3.774917128,-8.746710943,-1.416271463,25.9981355,24.74789832,0.452286479,-7.626065253,22.35404023,2.972044347,22.33851878,2.212405959,-5.101982338,26.79975615,1.630365641,19.07787657,-0.800583556,10.10054878,15.15799912,13.95155954,463.5208711,-27.26561411,-4.176555341,6.989471375,-20.56414881,13.14329498,8.744653536,-14.08989038,-6.874160758,9.84545169,95.54839824,-26.4699592,-27.71798881,24.5096058,7.563044069,34.56848716,22.91875701,15.43412245,63.42243045,-28.51661216,-2.960485612,6.64811032,,9.502082313,-100,-4.073764868,,-3.90108273,2.956606166,19.54522388,-13.64857277,-28.91734535,-7.685182744,0.203107369,8.430399168,,8.95134346,37.51520935,36.00413073,48.29586993,-26.57937515,8.579492856,1.741054093,-21.4782991,-64.45110415
Methane emissions (% change from 1990),1998,-27.06425346,24.32193891,3.497809117,-1.455805136,27.88243071,48.96680425,-9.796735099,4.26094738,-1.159210288,-32.26729849,-5.57421256,8.072848262,20.68173283,-19.11355356,-12.14133526,,27.46874093,-34.4255557,-28.11241189,27.63830287,3.989458279,3.18922075,15.87984048,8.553348509,11.00120294,6.918358048,-26.61295205,-19.30313337,24.17449396,18.30299258,-7.836369115,22.55680858,4.992837331,-36.23747267,17.50568391,-15.4740605,-10.91126963,3.031205927,12.92976554,13.85223665,6.268808993,30.61052095,34.64309329,-18.86507667,14.09286385,15.87075057,-6.138995873,6.85129297,10.41690846,1146.643554,5.587095623,14.42019822,11.25948958,332.3509859,20.59859837,235.172551,-7.950914689,70.53555693,0.843283695,-4.523306205,-8.793213536,20.22437942,-16.35179833,1.073853594,1.368846376,2.510564349,11.87220676,30.81628697,-1.900989917,,7.696260882,8.938217542,29.61038961,-9.983427865,-0.128476775,35.51811871,-0.732280777,9.84216615,55.38477528,-24.05647059,-47.35732037,8.175435316,-42.22920638,18.98194213,22.90604248,-0.842142928,90.72350396,17.27750303,142.104177,27.20957851,12.57742944,-18.42078567,20.09923317,9.958687913,-2.076352854,59.33573243,-3.087747688,-7.215241526,-1.062824987,30.41086251,20.23207,22.72136783,-11.33120531,18.26042369,3.007044371,25.52294259,-0.077181309,-5.418953099,24.87280675,4.139110845,22.5313244,6.073890576,15.77842437,7.57466719,15.63594653,2.29830061,-34.90516769,0.917504187,9.529502084,-26.87567918,18.69019072,-3.477217452,-15.96160284,-7.879137096,12.86384073,114.719948,-30.18168305,-20.20090161,36.79573195,8.111037504,37.07054322,24.49550606,18.12078987,60.34320148,-31.01637998,-3.181155734,2.095071345,,11.05998898,-100,-2.15338044,,-1.941932482,14.28001003,21.73950824,-21.98979519,-32.91552863,-9.438122989,0.534675809,1.524543475,,7.812561417,45.79028987,42.58335214,8.8498731,-23.86672775,-0.151482783,-0.568701976,-23.41078311,-64.43838002
Methane emissions (% change from 1990),1999,-27.0415843,29.3990758,3.317300652,2.828480458,30.20281869,35.79218154,-12.7227204,3.839081138,-12.59900216,-48.2535502,-13.72953212,3.643607072,24.61285263,-21.69227789,-12.8858159,,27.91947953,-36.48121356,-30.58405348,32.52434159,4.746250426,1.093561668,3.656992647,2.971066129,7.851149252,2.105718806,-26.57629097,-22.57045031,23.92056211,28.36100676,-9.172403528,28.21472556,5.214727666,-38.84433097,20.69592535,-17.46182861,-7.582846145,2.303200048,11.1276588,13.84906831,6.790102961,31.01448318,20.80034498,-19.63743464,9.219000798,17.26349283,8.883199214,9.838163048,20.03788178,1244.337378,2.077851891,19.67499909,12.16398332,25.79104988,23.01725584,-2.130318831,-11.21632752,72.28680526,-18.04964521,-4.561909566,-8.746645415,22.20727434,-17.27137281,-3.215028743,-1.572869505,4.782820635,18.16128728,-13.98991164,-1.521610687,,11.18562441,6.855274341,32.6446281,-0.208668861,0.195788069,38.39952256,-1.531132533,10.9472458,54.66880687,-26.05938375,-52.09436341,13.79727715,-41.45052982,22.19748392,22.1505876,-2.175003434,77.43106741,12.10114644,110.8046553,28.01179836,24.06019686,-24.90138862,29.21056568,10.431302,-6.687422782,22.80313294,-5.841236915,12.07305576,-0.577643889,33.73536636,18.3819189,7.972796299,-15.72844883,17.36275006,5.141059958,28.71886251,-0.846746396,-7.764682116,37.46550623,8.511570558,26.21052377,0.026000007,14.38842032,18.46167177,17.07504301,-35.07259528,-37.66464395,-2.027821472,11.79699496,-22.2533583,19.64693649,20.57170874,-17.73041566,-9.587635352,15.52160762,167.6211604,-32.55698314,-27.12523784,45.62686929,11.77156389,30.36827067,33.87899782,27.07439332,61.74924676,-33.38856872,-14.24112851,8.05667168,,13.33522171,-100,-4.151528417,,-3.921682649,8.965844274,24.46767836,-36.02190972,-33.472481,-10.55587785,-1.410467841,0.915255134,,8.421821041,46.81736848,49.48062204,3.212477961,-27.83540694,3.206061901,-0.746502242,-23.29471312,-52.17365099
Methane emissions (% change from 1990),2000,-28.55452386,34.93153098,3.283226511,2.473800904,32.35432997,32.40716142,-13.21450398,2.604950291,17.21279083,-35.22928223,11.89013372,9.683318608,23.65299225,-22.59820142,-12.44476501,,28.89195884,-28.99239335,-34.01096237,34.25519279,4.917635925,1.852339104,3.893706834,-0.615302595,6.238424715,-0.713436645,-21.50626692,-20.75900904,16.95700451,33.20478339,-10.18252175,29.54287508,7.024292115,-37.31009083,15.53351192,-17.61279143,-8.695489443,2.722324852,10.95889333,13.0656968,7.316528369,31.34529804,17.34971971,-17.83076443,21.49211581,18.54689602,1.189284845,17.49750131,11.53804194,1332.208287,4.722002785,24.00780584,12.11582251,303.9851033,25.44580822,-14.0707718,-10.60216439,75.87676642,-13.20598885,-3.023335714,-5.099929428,24.93296128,-18.13989292,-2.922347203,-1.710479226,2.979843842,17.59517806,-19.61840109,-3.907445506,,9.349547599,7.291741692,40.56371037,4.233130266,-1.513333489,41.11130888,-0.798427738,11.33636974,61.5952238,-29.04410831,-44.13297317,9.638216322,-40.13601937,25.93220172,26.0997851,-1.22903029,91.30097876,8.19773862,-11.3138453,29.58744411,29.89487243,-21.8735268,33.64981076,17.35964361,-3.428712627,24.08509738,-7.836627886,28.93469727,-0.811783538,37.21830797,26.86207198,15.66769415,-19.08256516,21.59825242,4.537186294,31.91007948,-0.399019872,-8.190457729,67.52056656,9.565533296,28.98121087,0.726916869,20.45670509,20.12987482,18.24855517,-17.46782709,-32.35496371,2.972253453,15.19631498,-19.89225683,24.55532605,-2.042462051,-16.57531154,-10.69360666,19.07053141,201.3542325,-32.79304279,-25.43084065,35.79877671,10.57309844,40.73537108,36.6241491,25.76037841,71.74144673,-31.85908622,-18.99481666,4.659289023,,14.67494488,-27.5450807,0.522973957,,0.768039261,11.81904754,28.43880126,-37.36298822,-31.27319343,-5.361663414,-0.465237393,5.199671989,,10.4523121,50.36860313,57.43964455,-0.365592624,-24.56495543,11.33207745,-1.669981055,-23.15491739,-28.87475096
Methane emissions (% change from 1990),2001,-29.7396674,34.71063385,5.567883573,4.079676023,36.52736191,33.55148483,-12.80397896,3.42016501,11.5674038,-40.64063779,27.03386061,8.527751908,27.75752756,-24.40766028,-15.39615821,,32.63147866,-29.01815073,-37.20710736,36.18312348,5.465904464,3.461608819,9.71444373,3.781058518,10.45472826,3.474975159,-23.39837775,-21.69821808,20.97622688,35.99250187,-11.68006901,23.35901089,8.596116919,-36.71699608,17.13050851,-19.5408106,-1.737369037,1.934727768,12.91591166,12.63189856,7.80975034,32.05317578,30.12907863,-16.86834564,23.01810032,19.28728944,17.73954398,27.68043469,26.32829945,1754.151796,6.419348291,26.36895118,12.86527226,28.33066229,27.88984826,4.063209012,-10.65829906,76.58692601,-9.377596704,-0.636490262,-2.158456435,27.66953162,-18.05049813,-1.281351623,0.479225722,7.293232436,19.19435269,-3.875554883,1.684981708,,10.66217121,8.176200285,42.18876104,4.295684242,0.290901854,44.81724235,-5.349847459,2.81366545,59.26024297,-31.0247619,-41.58227985,12.66119866,-40.35378776,28.86106377,28.13575729,-1.613681308,84.19877679,11.43363035,-3.833604819,30.87944784,43.29742908,-25.21646765,39.49203679,24.28512955,-3.984432913,20.72438611,-8.440228385,20.91657403,-0.368856941,33.36762043,30.12923613,15.29896427,-20.40379331,23.68018094,4.642186368,35.20162618,0.48069718,-8.385477146,98.61279099,20.30064199,31.06252987,13.58789266,12.56822953,22.5916236,18.11267481,-21.99183303,-32.65437548,3.867223051,17.44077649,-17.66294421,26.17591555,15.77456793,-14.52095762,-11.55347744,19.21002668,205.918346,-34.78417785,-24.75487411,42.63061461,11.78841677,39.97893553,39.20193122,28.07176529,90.65321458,-29.68877549,-4.094427564,12.30854415,,16.66232852,-100,3.280127284,,3.602224431,21.18226945,30.74014084,-27.15879075,-28.30970458,-4.154580455,-0.524260047,-1.930147869,,12.39745066,36.01216748,66.50988424,3.96621151,-24.91003996,7.510373981,-0.345716202,-22.34405566,-21.68193005
Methane emissions (% change from 1990),2002,-28.84242215,37.81575963,7.204287146,5.679695313,42.67191814,38.43203069,-13.92263847,6.773460778,10.08957534,-33.00586234,-16.18498235,10.27970803,31.0678861,-26.5652655,-12.81120203,,38.66983341,-31.19273094,-40.44888558,37.18648078,5.753931138,1.585338656,11.94182262,13.79439854,16.67659709,11.8475335,-20.99327802,-20.71781368,17.97182176,46.54804508,-13.42480911,16.51203786,10.09631504,-38.80882159,31.10529172,-21.32840879,-8.707395549,-1.548775401,9.722434316,10.80574789,8.312933343,32.78936862,19.46241196,-16.38713624,16.635919,19.54466624,17.97365969,28.54724395,19.72916386,1502.401346,5.524001122,30.89973213,12.6603776,50.65720234,30.35561406,-1.711579031,-10.48202554,78.22199014,5.249812408,-1.138809724,0.392468446,25.94421048,-16.23558509,4.34222519,4.575588499,5.478780374,19.22451685,61.92614794,-0.998722157,,10.16830704,8.071044785,47.66727167,-3.161309899,-2.92131017,48.23105676,-7.473334506,2.574204561,71.3797404,-33.93807656,-32.56877364,15.68910122,-39.32333797,32.64306895,29.5223713,-1.608889144,78.7101833,16.54552305,5.774177618,35.47115375,40.28623743,-26.35504872,43.09615401,22.00439774,-2.209043736,33.50465707,-7.974044338,27.25745402,0.768037701,15.45227595,19.8647076,17.31222109,-23.80895558,26.68717689,5.652257502,38.23137499,2.787893775,-8.948463315,109.7594272,22.95500777,35.33749303,13.95117054,13.60760193,20.74820026,17.66797547,-15.98539845,-33.38134577,3.913302216,19.47356877,-19.16996139,27.63130424,5.580321143,-15.01176225,-12.38916967,18.82719281,223.2951627,-35.02398024,-21.72534698,47.68881524,12.41193783,46.02001775,43.81635636,27.07048415,119.6846339,-29.38669169,-10.69837625,20.80518081,,18.47899314,-100,1.135973939,,1.412336952,25.67392458,33.95214493,-18.81949414,-29.51677058,-1.254878435,-2.840031247,-1.171844001,,15.58300811,36.40462841,76.12380027,13.93930201,-22.45864305,17.33798139,0.871350741,-20.99285204,-14.47069263
Methane emissions (% change from 1990),2003,-29.31847446,43.73687028,8.748324453,6.776228088,45.96834673,44.02794067,-15.77059354,12.74645741,-14.9067198,-46.20930552,-8.681576826,11.92181866,30.01579517,-27.57016662,-15.75596289,,42.22470238,-31.80487965,-42.57598324,38.46761718,5.84223731,0.918025475,10.61615653,9.883640276,12.96578557,8.109993014,-18.93025414,-19.5214617,29.48521916,55.42280706,-14.60549823,19.04759605,9.71562681,-35.81634899,27.40506187,-22.32898007,-10.27222406,-0.394295135,8.444885949,10.02277243,8.822455183,33.56189919,30.59537157,-15.19910709,15.3365671,20.33522459,1.663024867,7.342566276,13.40520503,1592.685497,6.049055974,32.95745171,13.65316615,161.0969975,32.66177084,3.731242288,-9.348144368,80.0548285,20.42514189,-3.399418699,5.494318209,25.40790074,-16.71692641,5.225175391,5.438886393,6.266017451,21.8897004,2.341028029,-1.09644334,,11.98803202,14.61229311,63.32058715,-12.74700651,-1.860718299,53.38659184,-9.636891347,5.735735493,83.42648621,-35.16160598,-30.16603638,19.92442544,-38.95357824,34.873457,31.11498325,-0.541833993,108.9130375,22.73571075,1.640095426,38.34481988,39.69051829,-16.25402054,46.44061674,23.28231195,0.336298493,31.03895004,-7.331459171,33.78800884,1.224386316,17.8288424,27.34963977,23.68850432,-26.9217638,29.85221398,7.538808126,41.1095841,3.182042982,-9.414886817,126.8028367,17.62108222,42.50868317,13.66336491,16.7875953,22.46670694,17.00886752,-30.7230655,-33.48124262,2.934000293,21.75641588,-17.63797369,31.24747891,3.744943842,-15.05587948,-13.12723486,21.47109505,250.993513,-31.10747531,-18.44137222,63.1550939,14.87992328,59.27373085,42.12166402,24.2095032,121.3394646,-29.07971981,-7.958560763,15.42421454,,19.95039196,-100,0.751530297,,1.044600763,30.46883209,37.43422013,-27.80677766,-32.146057,-1.10654765,-1.662182102,-1.875479451,,16.66676025,39.84373136,86.45929153,10.052456,-19.92808864,0.211687479,-0.591647741,-18.4197733,-4.935291065
Methane emissions (% change from 1990),2004,-28.3246586,48.21291838,10.95779312,5.380014628,49.47531567,48.38621887,-15.73301146,23.0492374,-11.85061995,-35.25063682,1.985766312,14.42140077,32.60432545,-28.81946011,-17.78446539,,41.57547546,-32.30577842,-44.8252602,40.28970445,6.104404855,-0.228660638,11.97663843,21.26870032,18.54654312,18.00393373,-18.40050495,-21.31476629,39.57059123,61.19125416,-15.97235792,24.52295284,10.11338352,-33.77177151,27.55713296,-23.71188492,-2.548985073,0.13408021,9.037296856,9.523759233,9.348578742,34.48402792,27.96866465,-14.00790033,10.86915374,20.23202816,5.224911748,19.56075153,22.86740914,1990.284151,6.768824593,34.33397843,14.18673719,30.44658915,34.99180444,5.770807626,-10.45454862,82.2218596,23.35183236,6.380324608,7.899057596,26.18848234,-17.82115081,9.583219933,10.62694233,14.66648734,37.52669427,18.38879408,3.893907169,,12.46087241,10.45432938,71.4076019,-0.648413977,-2.622213898,74.17049702,-12.94784355,6.702477935,96.42362234,-35.81594771,-25.05931929,25.8798581,-39.2005427,37.58262977,32.88958587,0.926485012,118.9349003,34.65945702,58.97046575,39.79540529,49.29620842,-12.12755927,49.15569956,29.16738059,-1.878922659,47.40093141,-7.859643747,42.1480533,1.936747497,19.03516556,30.23426252,20.04776445,-26.18159761,28.05756912,8.340357986,44.06983367,3.627146839,-10.14685566,127.1660144,22.379241,47.86505124,15.80872661,15.58837612,25.49599617,16.24123175,-13.09767365,-35.01138359,6.521126096,20.93441544,-15.23155534,26.4748986,-1.780541775,-14.93528877,-14.10845554,21.50504928,309.790569,-30.11805656,-22.09421604,76.35801471,15.63718181,64.5092921,42.73832075,31.43063263,125.8910136,-28.96093929,-5.581029244,16.90011747,,20.64245468,-100,3.453567845,,3.81924418,37.81642692,40.28925763,-1.267187921,-35.32578536,-1.984336269,0.236958597,5.92270591,,19.95676222,42.05296433,97.04384123,21.36454759,-21.83348647,0.833155309,4.342515562,-14.5380577,-3.817910898
Methane emissions (% change from 1990),2005,-25.83286484,55.39135962,11.62773016,8.158203845,54.4032931,40.63514485,-16.13151698,30.57104365,2.702079663,-41.34117013,6.905840816,14.91073063,35.32871628,-35.38966122,-23.11322241,,40.08034807,-33.94109781,-46.51819268,41.42716201,6.417190268,-0.306217314,11.48438619,29.52430059,21.91210065,24.88186182,-15.40599372,-20.57430348,37.74483035,77.6704676,-16.90729423,26.22588201,10.68578744,-35.07710819,32.46092548,-24.68598443,-4.017728047,-3.065967463,9.629550331,9.454979901,9.916659372,35.18577071,23.55843036,-12.35534424,25.87624547,20.28505966,16.00892394,22.80302512,23.90730106,2050.207335,6.208473023,36.7609805,14.93407462,75.13280552,37.29667058,4.606933885,-10.80940884,84.39802878,31.46941365,5.035280418,8.414427476,28.64903757,-21.53182951,15.01057765,14.87224152,14.33683571,33.57806417,45.34701769,5.269652856,,13.81573825,7.745494879,76.72734321,-3.564176178,-1.721120528,80.73951146,-14.88942645,5.439645339,111.5386392,-36.87320261,-21.7093463,26.03041679,-38.32311471,39.92828081,31.37790169,2.190018881,138.8439434,37.01844298,32.64122805,46.51399659,48.06880219,-1.808720767,51.49513007,30.05073581,1.705460835,54.88103302,-9.496085704,47.7792005,2.774380847,33.99576902,29.35480063,25.62776573,-29.00072591,21.42475837,10.0129648,47.04471466,3.09437101,-11.13016213,135.9860436,25.15611369,52.71155121,16.45800457,22.84114766,27.98085093,15.44800812,-21.06583072,-34.39304532,9.59068216,21.78931783,-10.75073409,38.30550595,1.919888523,-15.07069759,-15.76167585,24.71782625,327.3128554,-30.55381786,-20.86790647,69.76531135,17.75394747,74.15278893,49.89149642,36.14065201,131.9057063,-29.42872924,-15.01484883,17.92333535,,20.40283562,-36.65669992,6.647264538,,7.023295068,41.7954835,43.21172602,-32.06263164,-37.0104384,-1.76579558,-0.102421665,5.45361561,,20.49863829,41.90623882,107.0621518,29.53397413,-20.01969279,20.79198307,5.372956944,-9.63287921,-1.074519915
Methane emissions (% change from 1990),2006,-24.72162275,65.90718546,13.18077881,9.101681312,62.49826401,39.90293338,-16.28556966,36.94820584,8.494014589,-3.019336076,-8.566623113,18.7827845,39.09525703,-37.78051389,-26.37774517,,39.51437282,-34.20415187,-47.99049235,42.79187161,6.999295751,-1.696724577,12.32296411,47.022571,36.88347364,39.82992234,-14.92296084,-20.78601991,37.7475608,84.24985367,-17.90636801,29.319263,9.948794538,-34.79596778,46.14257165,-25.50304752,24.71590728,-2.638698528,10.19944868,9.877424933,10.60970567,35.96443622,1.3410953,-10.08017509,39.67685925,22.15651868,132.278359,24.62894052,39.19696203,2110.003059,6.979182693,38.84657808,15.68394682,28.72954774,39.62777971,-7.265852008,-10.74100941,87.42403969,30.45868187,28.292919,13.81680965,30.51826144,-22.63069023,20.0319982,21.53013569,27.32841483,36.06391804,143.9098761,23.21192066,,14.79470668,7.770703389,84.44554089,-0.414536797,3.392196572,94.54449319,-17.58682319,6.373219212,125.6524551,-37.34423903,-16.99866739,29.80914472,-39.20363405,42.88472716,33.25743935,3.775905639,143.509866,19.98208839,5.915694353,49.11404845,66.90364299,4.787649856,54.19214997,33.26670093,1.92191747,41.92972058,-9.243100919,24.9771349,3.210844991,35.0815271,42.66494127,24.25531738,-30.80357587,20.32268487,11.14874025,49.68934362,4.220618649,-11.42502589,148.1103412,15.33253144,56.73653585,18.32856065,23.17778351,30.00310487,15.87947236,-19.28353407,-35.01203409,22.8999606,22.10846677,-10.09687637,31.33666708,-6.051906663,-14.9751476,-16.19658591,25.95135492,373.9177278,-29.13131119,-20.75076454,78.68334546,19.1476384,77.92423942,81.89018971,37.23024491,132.9834364,-29.59492421,20.48863652,19.52494257,,20.76494366,-100,27.33452165,,27.71723033,41.17651486,45.72335264,-39.75505628,-36.62554757,-2.024220769,0.884471834,9.146379099,,22.82505545,44.65823691,117.848031,46.94827084,-19.81805738,9.7848815,7.359471894,-5.250132003,0.634532639
Methane emissions (% change from 1990),2007,-24.96055567,82.72061214,14.64962772,10.80102006,69.89939615,39.93014832,-16.15098518,42.0155176,12.11243023,92.88078544,21.30146507,22.58061307,40.94870435,-40.17216262,-28.66059807,,39.52412711,-33.93178131,-48.39677537,44.30409149,7.644398473,-2.062957478,12.02511403,32.95393299,26.67813655,28.58387917,-12.84920321,-20.08835691,35.90723751,86.09067402,-18.31249441,34.06824274,10.64707855,-33.85922437,47.07300663,-26.34066908,71.58261886,-3.969370121,10.78320091,9.674519304,11.45096003,36.94036366,-9.196780221,-7.584360595,110.4314096,24.87300083,152.3285332,69.88159304,46.96829722,2226.518473,7.510831438,39.92977976,16.48113491,31.72264748,42.14172937,-0.273852645,-9.688723689,90.68372442,33.7623194,74.6189891,16.94479517,34.02664619,-24.97521778,14.83781656,22.76680263,53.45455656,45.28369754,1.319901102,57.30496938,,16.42288166,5.280822806,90.28176708,-0.832341339,7.977559,101.0250343,-18.54849823,6.979152341,140.3875468,-37.8530719,-14.39769494,30.6052361,-38.0830199,46.52487021,24.49439507,4.353201645,134.1632612,21.63957506,0.421724784,51.90462752,81.26721825,5.116453929,57.75985911,35.39370229,2.927106499,41.77900085,-8.928583427,38.09480927,4.148397809,39.90054501,56.98916158,27.15776609,-31.90537275,24.19925826,12.42451579,52.94326667,3.475406888,-10.46896587,147.0289148,18.5100389,61.78676281,19.98136666,27.20636441,33.09304727,16.30740724,-25.14354067,-37.82094767,57.0557953,23.05659136,-16.74967053,31.86470155,-6.49252624,-14.91607155,-15.30450764,28.87127671,442.5703596,-28.67656887,-19.34282098,81.40409021,21.2492354,77.68921454,165.2557312,50.43862689,136.2482348,-29.88967587,66.30690333,15.74520939,,20.93795933,-100,64.66998748,,65.06631213,45.26860696,48.57213367,-39.30036063,-37.04159549,-2.125085702,0.099817724,12.14432462,,26.41042199,47.39234164,128.8834025,33.06678731,-18.55136257,74.69557787,12.20408788,0.198877447,6.638651241
